matchNum,summoner,matchId,blueGold-redGold,blueDamage-redDamage,numPlayers,outcome
1,SlanderousCrow69,NA1_4273240934,1743,1479,1
2,SlanderousCrow69,NA1_4273192725,-1058,-3212,1
3,SlanderousCrow69,NA1_4271462500,1418,-1160,1
4,SlanderousCrow69,NA1_4268570492,1612,957,1
5,SlanderousCrow69,NA1_4268517023,1558,241,1
6,SlanderousCrow69,NA1_4267760685,1047,895,1
7,SlanderousCrow69,NA1_4265219407,-722,-424,0
8,SlanderousCrow69,NA1_4264597237,-454,-563,0
9,SlanderousCrow69,NA1_4241684734,-951,-354,0
10,SlanderousCrow69,NA1_4241636445,-695,-840,0
11,SlanderousCrow69,NA1_4241617777,-346,-846,1
12,SlanderousCrow69,NA1_4241612564,341,-1580,1
13,SlanderousCrow69,NA1_4241556278,-1916,-1899,0
14,SlanderousCrow69,NA1_4241530602,118,1650,1
15,SlanderousCrow69,NA1_4239806973,-681,-2268,1
16,SlanderousCrow69,NA1_4239778373,-1631,-1005,0
17,SlanderousCrow69,NA1_4239718830,834,-221,0
18,SlanderousCrow69,NA1_4239701820,428,1787,1
19,SlanderousCrow69,NA1_4239654532,1745,2240,1
20,SlanderousCrow69,NA1_4239587866,-454,544,1
21,SlanderousCrow69,NA1_4239529244,-357,-2312,1
22,SlanderousCrow69,NA1_4239467971,-629,-1456,1
23,SlanderousCrow69,NA1_4239423046,-2400,-1141,0
24,SlanderousCrow69,NA1_4239367899,1359,1461,1
25,SlanderousCrow69,NA1_4238585388,991,-902,0
26,SlanderousCrow69,NA1_4238460534,470,-114,1
27,SlanderousCrow69,NA1_4238042569,791,693,1
28,SlanderousCrow69,NA1_4237928112,-1,-1652,0
29,SlanderousCrow69,NA1_4237944401,-1283,371,0
30,SlanderousCrow69,NA1_4237829264,268,2735,1
31,SlanderousCrow69,NA1_4237829858,1612,1656,0
32,SlanderousCrow69,NA1_4237714216,-1509,-2799,0
33,SlanderousCrow69,NA1_4237687591,506,2900,0
34,SlanderousCrow69,NA1_4237637796,506,-855,0
35,SlanderousCrow69,NA1_4237558840,-1157,-1255,1
36,SlanderousCrow69,NA1_4236846829,1145,309,0
37,SlanderousCrow69,NA1_4236084739,1285,1117,1
38,SlanderousCrow69,NA1_4236089912,1405,2686,1
39,SlanderousCrow69,NA1_4236036856,2879,2397,1
40,SlanderousCrow69,NA1_4236061904,-1462,-757,0
41,SlanderousCrow69,NA1_4235920847,-1108,-3400,0
42,SlanderousCrow69,NA1_4234151659,-468,1028,0
43,SlanderousCrow69,NA1_4233967789,-4498,-3747,0
44,SlanderousCrow69,NA1_4233959978,-1424,-962,0
45,SlanderousCrow69,NA1_4103758433,-1024,-218,0
46,SlanderousCrow69,NA1_4103732503,1463,2144,1
47,SlanderousCrow69,NA1_4103656128,834,1551,1
48,SlanderousCrow69,NA1_4103690686,400,1758,0
